Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2015-11-19,21,3:31:00 PM,Thursday,Birchmount garage,Late Leaving Garage,9,18,,7690
2015-11-19,60,3:33:00 PM,Thursday,Signal Hill and Steeles Ave West,Late Leaving Garage,7,14,E,7931
2015-11-19,68,3:33:00 PM,Thursday,Warden Station,Mechanical,10,20,NB,7444
2015-11-19,60,3:40:00 PM,Thursday,Entire 60 Steeles West Route,General Delay,17,24,B/W,
2015-11-19,52,3:43:00 PM,Thursday,Lawrence West  Ave / Weston rd,Late Leaving Garage,11,22,e,1619
2015-11-19,84,3:45:00 PM,Thursday,Downs Stn,Utilized Off Route,6,12,E,1248
2015-11-19,191,3:46:00 PM,Thursday,Kipling Station,Emergency Services,5,10,N/B,8414
2015-11-19,12,3:49:00 PM,Thursday,Victoria Park Station,Mechanical,15,30,,8115
2015-11-19,54,3:52:00 PM,Thursday,Lawrance RT station,Utilized Off Route,10,20,EB,7629
2015-11-19,52,3:54:00 PM,Thursday,Lawrence west stn,Late Leaving Garage,11,22,w,1646
2015-11-19,79,3:59:00 PM,Thursday,Runnymede Stn,Investigation,11,22,N/B,1242
2015-11-19,11,4:00:00 PM,Thursday,Bayview Eglinton to Yorkmills,General Delay,20,32,n,
2015-11-19,100,4:00:00 PM,Thursday,Eglinton to Broadview,General Delay,18,36,B/W,
2015-11-19,191,4:00:00 PM,Thursday,Steeles to Kipling Station,General Delay,15,10,B/W,
2015-11-19,8,4:00:00 PM,Thursday,8 Broadview Route,General Delay,1,1,b/w,8106
2015-11-19,107,4:00:00 PM,Thursday,Steeles to Teston,General Delay,30,45,B/W,
2015-11-19,34,4:00:00 PM,Thursday,Eglinton to Kennedy,General Delay,20,30,B/W,
2015-11-19,88,4:00:00 PM,Thursday,St. Clair Station to Thorncliffe Park Dr.,General Delay,15,30,bw,
2015-11-19,36,4:00:00 PM,Thursday,Humberwood to Finch Station,General Delay,25,20,B/W,
2015-11-19,34,4:00:00 PM,Thursday,Redpath and Eglinton,Investigation,4,8,E/B,7645
2015-11-19,97,4:00:00 PM,Thursday,Steeles to Queens Quay,General Delay,20,35,bw,
2015-11-19,84,4:03:00 PM,Thursday,Yates Castle,Investigation,22,44,w,1296
2015-11-19,95,4:11:00 PM,Thursday,Ellesmere RT,Mechanical,0,4,EB,0
2015-11-19,42,4:13:00 PM,Thursday,Finch Station,Utilized Off Route,11,23,eb,8314
2015-11-19,54,4:23:00 PM,Thursday,Lawrance RT station,Mechanical,10,20,EB,7599
2015-11-19,64,4:23:00 PM,Thursday,Main Stn,Mechanical,8,16,S,7841
2015-11-19,112,4:30:00 PM,Thursday,Entire route,General Delay,15,16,bw,
2015-11-19,84,4:36:00 PM,Thursday,Yates Castle,Investigation,22,44,w,1248
2015-11-19,94,4:38:00 PM,Thursday,Parliament and Bloor,Emergency Services,7,14,w/b,7803
2015-11-19,122,4:40:00 PM,Thursday,Bayview,Mechanical,16,32,W,8172
2015-11-19,122,4:40:00 PM,Thursday,York Mills and Bayview,Mechanical,16,32,W,8172
2015-11-19,133,4:45:00 PM,Thursday,Scar Town,Mechanical,7,14,E,1084
2015-11-19,129,4:45:00 PM,Thursday,McCowan and MajMac,Investigation,17,34,N,1369
2015-11-19,196,4:49:00 PM,Thursday,York U Commons,Mechanical,7,14,N,8319
2015-11-19,165,4:54:00 PM,Thursday,Weston and Finch,Emergency Services,8,15,s,8444
2015-11-19,50,5:00:00 PM,Thursday,Eglinton Station,Mechanical,18,36,E/B,7508
2015-11-19,168,5:00:00 PM,Thursday,Bloor and Symington,General Delay,12,18,n,
2015-11-19,142,5:00:00 PM,Thursday,Queen's Park to 401,General Delay,20,50,bw,
2015-11-19,76,5:05:00 PM,Thursday,Royal York stn,Investigation,5,10,s,7313
2015-11-19,73,5:28:00 PM,Thursday,Dixon and Roxaline,Utilized Off Route,20,40,s,7324
2015-11-19,24,5:30:00 PM,Thursday,24 Victoria Park Route,General Delay,1,1,b/w,
2015-11-19,94,5:30:00 PM,Thursday,94 Wellesley Route,General Delay,1,1,b/w,
2015-11-19,75,5:42:00 PM,Thursday,Jarvis and Queens Quay,Utilized Off Route,7,14,nb,8127
2015-11-19,112,5:58:00 PM,Thursday,WestMall crest at Dundas,Investigation,17,34,nb,8068
2015-11-19,112,6:08:00 PM,Thursday,West Mall Crest just west of West Mall,Investigation,16,32,sb,8021
2015-11-19,100,6:30:00 PM,Thursday,Millwood and Overlea,Diversion,68,76,N/B,
2015-11-19,43,7:03:00 PM,Thursday,Old Kennedy Rd and Steels Ave,Investigation,10,20,NB,7635
2015-11-19,63,7:04:00 PM,Thursday,earlsdale and oakwood,Investigation,6,12,n/b,1605
2015-11-19,53,7:04:00 PM,Thursday,Passmore and Markham Rd,Mechanical,11,16,W/B,1372
2015-11-19,89,7:42:00 PM,Thursday,weston and Dennis Avenue,Mechanical,11,22,nb,1513
2015-11-19,47,7:45:00 PM,Thursday,St Clair and Caledoina,Investigation,14,24,WB,1678
2015-11-19,42,7:50:00 PM,Thursday,Finch Station,Mechanical,20,40,eb,1683
2015-11-19,39,8:00:00 PM,Thursday,Victoria Park,Diversion,29,36,WB,1757
2015-11-19,199,8:00:00 PM,Thursday,Victoria Park,Diversion,29,35,WB,1304
2015-11-19,24,8:00:00 PM,Thursday,Mcintosh and Apple Creek Blv,Diversion,1,1,n/b,7727
2015-11-19,196,8:15:00 PM,Thursday,Downsview stn,Mechanical,3,5,N,8363
2015-11-19,24,8:15:00 PM,Thursday,Victoria Park and Finch,Diversion,7,14,n/b,7693
2015-11-19,52,8:24:00 PM,Thursday,Westwoodmall,Mechanical,12,24,e,1422
2015-11-19,88,8:25:00 PM,Thursday,Milwood and Overlea,Investigation,30,60,eb,8163
2015-11-19,81,8:30:00 PM,Thursday,Milner and Overlea,Diversion,60,70,E/B,7828
2015-11-19,100,8:30:00 PM,Thursday,Millwood and Gateway,Investigation,8,16,N/E,7445
2015-11-19,25,8:30:00 PM,Thursday,Millwood and Overlea,General Delay,66,72,NB,
2015-11-19,97,8:32:00 PM,Thursday,Finch Station,Mechanical,30,60,nb,1534
2015-11-19,91,11:05:00 PM,Thursday,Woodbine Station,Investigation,5,10,N/B,7790
2015-11-19,102,11:06:00 PM,Thursday,Progress and Markham Road,Mechanical,24,48,N/B,7821
2015-11-20,16,12:15:00 AM,Friday,Scarborough Town Center,Mechanical,30,60,S/B,8104
2015-11-20,34,12:58:00 AM,Friday,Kennedy Road and Eglinton Ave E,Investigation,10,20,EB,7517
2015-11-20,300,1:23:00 AM,Friday,Bloor and Danforth,Diversion,67,87,BW,
2015-11-20,53,2:11:00 AM,Friday,Steeles and Bayview,Mechanical,13,38,EB,1290
2015-11-20,116,2:12:00 AM,Friday,Morningside/Old Finch,Emergency Services,13,25,s/b,7623
2015-11-20,300,2:20:00 AM,Friday,Broadview and Danforth,Investigation,20,40,WB,7607
2015-11-20,7,5:00:00 AM,Friday,Bathurst at Sheppard,Diversion,25,33,N,9017
2015-11-20,160,5:00:00 AM,Friday,Bathurst at Sheppard,Diversion,25,45,N,8156
2015-11-20,12,5:04:00 AM,Friday,Victoria Park Station,Late Leaving Garage,9,18,B/W,7805
2015-11-20,172,5:13:00 AM,Friday,Carlaw and Commissioners St,Late Leaving Garage,18,36,B/W,8115
2015-11-20,39,5:16:00 AM,Friday,Middlefield and Finch,Mechanical,5,10,W/B,1805
2015-11-20,54,5:20:00 AM,Friday,Eglinton Garage,Late Leaving Garage,10,1,n/b,7599
2015-11-20,70,5:20:00 AM,Friday,Coxwell/Danforth,Late Leaving Garage,20,31,n/b,7533
2015-11-20,39,5:20:00 AM,Friday,NECR,Mechanical,5,10,W/B,1227
2015-11-20,161,5:21:00 AM,Friday,LAWRENCE and JANE,Mechanical,11,22,E/B,1669
2015-11-20,43,5:27:00 AM,Friday,Kennedy & Passmore,Mechanical,10,0,N,7574
2015-11-20,53,5:27:00 AM,Friday,Passmore and Markham,Mechanical,4,9,w,1142
2015-11-20,12,5:30:00 AM,Friday,KINGSTON RD AND BRIMLEY,Late Leaving Garage,18,36,B/W,7864
2015-11-20,84,5:31:00 AM,Friday,SARR,Late Leaving Garage,6,24,E,7915
2015-11-20,63,5:32:00 AM,Friday,CANNIF and STRACHAN,Mechanical,4,8,E/B,1011
2015-11-20,70,5:34:00 AM,Friday,Eglinton Garage,Late Leaving Garage,6,1,n/b,7529
2015-11-20,116,5:39:00 AM,Friday,Morningside & Nightstar,Utilized Off Route,6,8,N,7589
2015-11-20,25,6:00:00 AM,Friday,Pape station,Late Leaving Garage,1,1,n,7431
2015-11-20,41,6:03:00 AM,Friday,Keele stn,Late Leaving Garage,12,24,n,9138
2015-11-20,54,6:07:00 AM,Friday,Scarbourough Golf Club/Lawerence,Mechanical,4,8,e/b,7565
2015-11-20,68,6:08:00 AM,Friday,Eglinton Garage,Late Leaving Garage,7,1,s/b,7554
2015-11-20,96,6:20:00 AM,Friday,Yorkmills Station,Mechanical,22,44,W/B,7901
2015-11-20,32,6:22:00 AM,Friday,EMMETT and EGLINTON,Late Leaving Garage,10,20,E/B,1617
2015-11-20,41,6:25:00 AM,Friday,Keele stn,Late Leaving Garage,12,24,n,9150
2015-11-20,84,6:28:00 AM,Friday,Finch/Arrow,Late Leaving Garage,17,37,Sb,7914
2015-11-20,196,6:33:00 AM,Friday,Commons,Late Leaving Garage,5,10,s,8135
2015-11-20,12,6:38:00 AM,Friday,Victoriapark Stn,Late Leaving Garage,2,13,SB,7789
2015-11-20,68,6:39:00 AM,Friday,Warden Stn,Late Leaving Garage,4,8,n/b,7685
2015-11-20,195,7:00:00 AM,Friday,Jane street,General Delay,10,20,B/W,
2015-11-20,42,7:03:00 AM,Friday,Finch stn,Late Leaving Garage,23,26,e/b,1685
2015-11-20,196,7:07:00 AM,Friday,Murrayross / Columbia,Mechanical,4,8,s,8370
2015-11-20,102,7:17:00 AM,Friday,Warden Station,Late Leaving Garage,10,20,NB,8111
2015-11-20,6,7:20:00 AM,Friday,Davenport and Dupont,Late Leaving Garage,8,16,s,1531
2015-11-20,54,7:32:00 AM,Friday,Orton Park,Mechanical,9,18,w/b,7601
2015-11-20,195,7:34:00 AM,Friday,Queens Drive,Investigation,10,20,S,7902
2015-11-20,199,7:39:00 AM,Friday,STC,Mechanical,3,5,E/B,1819
2015-11-20,68,7:43:00 AM,Friday,Waeden Stn,Mechanical,4,9,n/b,7578
2015-11-20,54,7:45:00 AM,Friday,Railside/Lawerence,Mechanical,9,18,e/b,7464
2015-11-20,15,7:55:00 AM,Friday,Royal York and Evans,Diversion,0,0,b/w's,7957
2015-11-20,94,8:00:00 AM,Friday,WELLESLEY ROUTE,General Delay,10,0,BW,
2015-11-20,37,8:11:00 AM,Friday,Islington and Bergamot,Diversion,22,29,n,7949
2015-11-20,95,8:18:00 AM,Friday,Kingston Rd Loop,Mechanical,7,14,w,1230
2015-11-20,199,8:19:00 AM,Friday,STC,Mechanical,3,6,E/B,1314
2015-11-20,87,8:25:00 AM,Friday,Main Station,Mechanical,5,10,w/b,7873
2015-11-20,106,8:30:00 AM,Friday,Sheppard / Keele,Mechanical,7,14,e,8341
2015-11-20,96,8:35:00 AM,Friday,Woodbine Downs & Carrier Dr,Mechanical,15,30,E/B,8457
2015-11-20,19,8:43:00 AM,Friday,Weston,Investigation,10,20,S,8468
2015-11-20,68,9:20:00 AM,Friday,Metropolitian/Warden,General Delay,7,12,s/b,
2015-11-20,5,9:30:00 AM,Friday,Avenue rd and Yorkville,General Delay,30,60,s/b,
2015-11-20,134,9:35:00 AM,Friday,Scarborough Town Centre,Utilized Off Route,6,11,e,1127
2015-11-20,97,9:39:00 AM,Friday,St.Clair Station,Diversion,1,1,S,
2015-11-20,91,9:40:00 AM,Friday,Woodbine and Danforth Ave,Diversion,1,1,n/b,7150
2015-11-20,85,9:49:00 AM,Friday,Sheppard and Warden,Mechanical,7,15,E,9069
2015-11-20,24,9:55:00 AM,Friday,VICTORIA PARK/FINCH,Diversion,67,77,N,7751
2015-11-20,29,9:59:00 AM,Friday,Dufferin and King,Investigation,4,8,s/b,9000
2015-11-20,116,10:07:00 AM,Friday,Conlins & Canmore,Mechanical,29,59,N,7486
2015-11-20,54,10:17:00 AM,Friday,Kennedy/Lawerence,Mechanical,12,25,e/b,7415
2015-11-20,43,10:29:00 AM,Friday,Kennedy Stn,Mechanical,10,20,N/B,7511
2015-11-20,42,10:40:00 AM,Friday,Cummer and Bayview,Mechanical,12,24,W,8166
2015-11-20,73,10:44:00 AM,Friday,Weston rd/Oak st,Mechanical,15,30,n/b,8033
2015-11-20,25,10:53:00 AM,Friday,Rochefort and Eglinton,Mechanical,6,12,s,7679
2015-11-20,34,11:00:00 AM,Friday,34 Eglinton Route,General Delay,23,29,B/W,
2015-11-20,116,11:07:00 AM,Friday,Kennedy Stn,Utilized Off Route,10,20,N/B,7496
2015-11-20,195,11:17:00 AM,Friday,Finch,Mechanical,10,20,N,8441
2015-11-20,89,11:22:00 AM,Friday,Weston rd / Dee,Investigation,9,18,s,1630
2015-11-20,85,11:23:00 AM,Friday,Sheppard and Don Mills,Mechanical,22,44,W,1734
2015-11-20,100,11:30:00 AM,Friday,!00 Flemington Route,General Delay,30,36,B/W,
2015-11-20,160,11:33:00 AM,Friday,Bathurst St and Finch Ave W.,Investigation,25,50,NB,8162
2015-11-20,32,11:38:00 AM,Friday,JANE and WRIGHT,Investigation,10,20,E/B,1635
2015-11-20,85,11:40:00 AM,Friday,Don Mills station,Utilized Off Route,8,15,E,1781
2015-11-20,196,11:47:00 AM,Friday,Downsview stn,Mechanical,3,6,n,1689
2015-11-20,91,12:00:00 PM,Friday,Woodbine Stn to York Mills,General Delay,10,22,BW,7868
2015-11-20,6,12:00:00 PM,Friday,Entire Route,Mechanical,10,20,B/W,1556
2015-11-20,168,12:07:00 PM,Friday,Rogers/Scott,Investigation,10,20,s/b,8076
2015-11-20,198,12:10:00 PM,Friday,Kennedy STN,Mechanical,10,20,w/b,7566
2015-11-20,68,12:14:00 PM,Friday,Warden Stn,Mechanical,8,52,n/b,7594
2015-11-20,52,12:31:00 PM,Friday,Lawrence and Jane,Mechanical,13,26,E,1629
2015-11-20,196,12:55:00 PM,Friday,Downsview stn,Utilized Off Route,3,6,n,8359
2015-11-20,196,12:55:00 PM,Friday,Downsview stn,Utilized Off Route,3,6,n,8359
2015-11-20,124,12:56:00 PM,Friday,Lawrence station,Mechanical,8,16,E,8303
2015-11-20,38,12:58:00 PM,Friday,Scarb Town Ctr Stn,Mechanical,12,24,E,1756
2015-11-20,40,1:00:00 PM,Friday,Dundas West stn,Utilized Off Route,10,20,e/b,7335
2015-11-20,32,1:10:00 PM,Friday,Trethewey and Jane,Emergency Services,10,20,E/B,1662
2015-11-20,29,1:10:00 PM,Friday,Dufferin and Croatia,Investigation,4,9,n/b,9039
2015-11-20,56,1:21:00 PM,Friday,Eglinton and Sutherland,Investigation,15,30,e,8383
2015-11-20,29,1:25:00 PM,Friday,Dufferin and Dane,Emergency Services,4,8,n/b,9036
2015-11-20,54,1:29:00 PM,Friday,Kennedy/Lawerence,Diversion,12,24,e/b,7672
2015-11-20,43,1:30:00 PM,Friday,Kennedy & Lawrence,Diversion,121,131,S,7561
2015-11-20,54,1:43:00 PM,Friday,Lawrence and Kennedy,Diversion,12,25,B/W,7513
2015-11-20,102,1:45:00 PM,Friday,Warden Stn,Utilized Off Route,20,40,EB,7731
2015-11-20,6,1:45:00 PM,Friday,Bay and Front,Emergency Services,10,20,N/B,1643
2015-11-20,133,1:47:00 PM,Friday,Nesilson and 401,Mechanical,7,14,S,1786
2015-11-20,54,1:55:00 PM,Friday,Kennedy and Lawrence,Diversion,12,25,B/W,7463
2015-11-20,224,2:00:00 PM,Friday,Don Mills station,Late Leaving Garage,40,80,n,7600
2015-11-20,54,2:08:00 PM,Friday,Kennedy and Lawrence,Diversion,12,25,B/W,7406
2015-11-20,25,2:15:00 PM,Friday,DON MILLS STATION,Utilized Off Route,6,12,N,7411
2015-11-20,95,2:21:00 PM,Friday,York Mills Stn,Utilized Off Route,4,8,NA,1752
2015-11-20,54,2:21:00 PM,Friday,Kennedy and Lawrence,Diversion,12,25,B/W,7686
2015-11-20,199,2:23:00 PM,Friday,FSTN,Utilized Off Route,4,8,EB,1143
2015-11-20,9,2:23:00 PM,Friday,STC,Late Leaving Garage,20,35,SB,7862
2015-11-20,129,2:29:00 PM,Friday,Scarb Town Ctr Stnn,Utilized Off Route,4,6,N,9071
2015-11-20,36,2:30:00 PM,Friday,Humberwood to Finch Station,General Delay,20,15,B/W,
2015-11-20,199,2:31:00 PM,Friday,FSTN,Utilized Off Route,4,8,EB,1122
2015-11-20,95,2:34:00 PM,Friday,Pope John Paul School,Late Leaving Garage,4,8,NA,1262
2015-11-20,25,2:34:00 PM,Friday,Pape station,Late Leaving Garage,6,12,n,7600
2015-11-20,85,2:38:00 PM,Friday,Don Mills Stn,Utilized Off Route,9,19,E,9073
2015-11-20,25,2:38:00 PM,Friday,eglinton,Mechanical,6,12,n,7599
2015-11-20,199,2:39:00 PM,Friday,FSTN,Utilized Off Route,4,8,EB,1730
2015-11-20,196,2:44:00 PM,Friday,Downsview stn,Utilized Off Route,3,6,n,8320
2015-11-20,52,2:45:00 PM,Friday,Westwood Mall,Mechanical,12,24,e,1389
2015-11-20,26,2:50:00 PM,Friday,Entire Route,General Delay,15,30,B/W,
2015-11-20,25,2:56:00 PM,Friday,Pape Station,Mechanical,3,6,NB,7565
2015-11-20,63,3:00:00 PM,Friday,Entire Route,General Delay,15,21,B/W,
2015-11-20,9,3:00:00 PM,Friday,Bellamy Route,General Delay,15,1,BW,
2015-11-20,41,3:00:00 PM,Friday,Keele st,General Delay,15,30,B/W,
2015-11-20,107,3:00:00 PM,Friday,Teston Rd. / Downsview stn,General Delay,10,19,B/W,
2015-11-20,17,3:00:00 PM,Friday,Birchmount route,General Delay,15,1,BW,
2015-11-20,117,3:00:00 PM,Friday,Steeles / Downsview stn,General Delay,6,9,B/W,
2015-11-20,97,3:00:00 PM,Friday,Steeles to Queens Quay.,General Delay,20,35,bw,
2015-11-20,108,3:00:00 PM,Friday,Downs Stn,General Delay,1,1,Bw,1
2015-11-20,102,3:00:00 PM,Friday,Markham Rd route,General Delay,15,1,BW,
2015-11-20,191,3:00:00 PM,Friday,Steeles to Kipling Station,General Delay,12,10,B/W,
2015-11-20,102,3:06:00 PM,Friday,Warden Stn,Mechanical,10,18,EB,7846
2015-11-20,31,3:07:00 PM,Friday,Greenwood Station,Mechanical,8,16,s/b,7700
2015-11-20,116,3:17:00 PM,Friday,Kennedy STN,Utilized Off Route,0,0,B/W,7550
2015-11-20,53,3:22:00 PM,Friday,Finch station to Morningside and Staines,General Delay,15,30,sb,1814
2015-11-20,39,3:23:00 PM,Friday,FSTN,Mechanical,5,10,EB,1815
2015-11-20,195,3:30:00 PM,Friday,Entire Route,General Delay,20,40,B/W,
2015-11-20,17,3:30:00 PM,Friday,Hwy 7 and Uptown,Diversion,143,179,NB,8115
2015-11-20,125,3:30:00 PM,Friday,Finch Station to Torresdale and Antibes.,General Delay,10,20,bw,
2015-11-20,35,3:30:00 PM,Friday,Entire Route,General Delay,20,40,B/W,
2015-11-20,65,3:30:00 PM,Friday,Castlefrank to Lakeshore,General Delay,14,1,bw,
2015-11-20,42,3:30:00 PM,Friday,Yonge to Maybrook and Passmore.,General Delay,15,21,20,
2015-11-20,45,3:30:00 PM,Friday,Entire route,General Delay,15,9,bw,
2015-11-20,68,3:32:00 PM,Friday,warden stn,Late Leaving Garage,10,20,up,7654
2015-11-20,19,3:32:00 PM,Friday,STC,Mechanical,5,10,WB,7635
2015-11-20,42,3:33:00 PM,Friday,Finch Station,Utilized Off Route,23,46,eb,1550
2015-11-20,60,3:34:00 PM,Friday,Finch Stn.,Mechanical,7,14,W,8467
2015-11-20,125,3:35:00 PM,Friday,Drewry and Yonge,Diversion,242,252,bw,8190
2015-11-20,35,3:35:00 PM,Friday,Janer Station,Late Leaving Garage,20,40,N,1337
2015-11-20,42,3:35:00 PM,Friday,Yonge and Cummer,Diversion,242,248,WB,8367
2015-11-20,195,3:38:00 PM,Friday,Jane Station,Diversion,19,29,S,
2015-11-20,107,3:38:00 PM,Friday,Downsview stn,Mechanical,11,22,n,8168
2015-11-20,35,3:38:00 PM,Friday,Jane Station,Diversion,19,39,S,
2015-11-20,199,3:39:00 PM,Friday,STC,Utilized Off Route,4,9,W,1758
2015-11-20,35,3:40:00 PM,Friday,Jane and Wilson,Mechanical,20,40,N,8438
2015-11-20,54,3:41:00 PM,Friday,Lawerence RT station,Utilized Off Route,10,20,up,7413
2015-11-20,26,3:42:00 PM,Friday,Jane Stn,Diversion,16,30,S/B,1204
2015-11-20,38,3:42:00 PM,Friday,Ellesmere and Bellamy,Mechanical,13,24,W,1801
2015-11-20,78,3:45:00 PM,Friday,York Mills station,Mechanical,15,30,E,1751
2015-11-20,84,3:45:00 PM,Friday,Down Stn,Utilized Off Route,5,10,Eb,7971
2015-11-20,89,3:56:00 PM,Friday,Keele stn,Utilized Off Route,8,15,N,1660
2015-11-20,89,4:00:00 PM,Friday,Weston rd,General Delay,15,30,B/W,
2015-11-20,96,4:00:00 PM,Friday,Entire route,General Delay,25,30,B/W,
2015-11-20,8,4:00:00 PM,Friday,8 Broadview Route,General Delay,1,1,b/w,8118
2015-11-20,165,4:00:00 PM,Friday,Entire route,General Delay,25,30,B/W,
2015-11-20,79,4:00:00 PM,Friday,Lawrence to Eglinton on Scarlett,General Delay,25,33,b/w,
2015-11-20,47,4:00:00 PM,Friday,Yorkdale mall to Queen,General Delay,25,41,b/w,
2015-11-20,52,4:00:00 PM,Friday,Entire Route,General Delay,10,20,b/w,
2015-11-20,25,4:03:00 PM,Friday,Don Mills and Gateway,Mechanical,3,6,NB,7475
2015-11-20,75,4:07:00 PM,Friday,Sherbourne and Queens Quay,Mechanical,7,14,N,8388
2015-11-20,73,4:08:00 PM,Friday,Dixon and Roxaline,Utilized Off Route,20,40,s,7316
2015-11-20,47,4:08:00 PM,Friday,Earlscourt loop,Utilized Off Route,5,10,s,1649
2015-11-20,60,4:10:00 PM,Friday,Yonge St and Drewry,Diversion,185,192,E,8435
2015-11-20,60,4:10:00 PM,Friday,Entire 60 Steeles West Route,General Delay,23,42,B/W,
2015-11-20,10,4:14:00 PM,Friday,Donmills stn,Mechanical,10,20,e,8329
2015-11-20,54,4:14:00 PM,Friday,Donway/Lawerence,Investigation,10,20,up,7431
2015-11-20,51,4:30:00 PM,Friday,Bayview and Eglinton / Leslie and 401,General Delay,12,27,bw,
2015-11-20,63,4:35:00 PM,Friday,ossington and Churchill,Mechanical,10,20,N/B,1614
2015-11-20,97,4:35:00 PM,Friday,Alexander St. and Yonge St.,Diversion,115,145,bw,8204
2015-11-20,53,4:50:00 PM,Friday,Nightstar and Morningside,Mechanical,10,30,wb,1756
2015-11-20,60,4:57:00 PM,Friday,Signa Hill and Steeles,Mechanical,7,14,E,8433
2015-11-20,85,5:00:00 PM,Friday,Sheppard Stn to Rouge Hill Go,General Delay,15,21,E/W,
2015-11-20,142,5:00:00 PM,Friday,Richmond to 401,General Delay,17,47,n,
2015-11-20,24,5:00:00 PM,Friday,24 Victoria Park Route,General Delay,1,1,b/w,
2015-11-20,56,5:00:00 PM,Friday,Eglinton and Bayview,General Delay,15,38,bw,
2015-11-20,190,5:00:00 PM,Friday,Victoria Park and Warden on Sheppard,General Delay,10,17,WB,
2015-11-20,111,5:03:00 PM,Friday,366 Eastmall,Investigation,11,22,n,8015
2015-11-20,199,5:13:00 PM,Friday,STC,Mechanical,4,8,WB,1270
2015-11-20,6,5:20:00 PM,Friday,Bedford and Devonport,Late Leaving Garage,13,21,1643,
2015-11-20,100,5:21:00 PM,Friday,Concorde place,Investigation,16,32,NE,7542
2015-11-20,191,5:24:00 PM,Friday,kipling Station,Mechanical,5,10,N/B,7912
2015-11-20,88,5:25:00 PM,Friday,St. Clair Station,Mechanical,15,30,eb,8344
2015-11-20,199,5:28:00 PM,Friday,Leslie & Finch,General Delay,4,8,WB,1119
2015-11-20,167,5:30:00 PM,Friday,167 Pharmacy North,General Delay,1,1,b/w,
2015-11-20,30,5:30:00 PM,Friday,Entire route,General Delay,20,30,bw,
2015-11-20,55,5:30:00 PM,Friday,Warren Park,General Delay,10,20,B/W,1219
2015-11-20,94,5:30:00 PM,Friday,94 Wellesley Route,General Delay,1,1,b/w,
2015-11-20,129,5:30:00 PM,Friday,Steeles to MajMac Bothways,General Delay,25,39,BW's,
2015-11-20,43,5:32:00 PM,Friday,Finch Ave and Kennedy Road,Diversion,9,18,NB,7579
2015-11-20,68,5:45:00 PM,Friday,Lawrence Ave till Sheppard Ave,General Delay,7,14,B/W,7594
2015-11-20,41,5:50:00 PM,Friday,Keele stn,Mechanical,10,21,N,9136
2015-11-20,39,5:51:00 PM,Friday,Leslie & Finch,General Delay,5,10,WB,1069
2015-11-20,54,6:13:00 PM,Friday,Warden/Lawerence,Mechanical,10,20,up,7442
2015-11-20,96,6:14:00 PM,Friday,Humber College Blvd.and John Garland,Investigation,19,38,E,8437
2015-11-20,44,6:14:00 PM,Friday,Kipling station,Utilized Off Route,4,8,sb,7347
2015-11-20,124,6:15:00 PM,Friday,Lawrence Stn.,Mechanical,6,12,eb,8208
2015-11-20,192,6:16:00 PM,Friday,Terminal 1,Investigation,9,17,nb,8000
2015-11-20,35,6:20:00 PM,Friday,Jane and St. Clair,Diversion,20,40,S,1656
2015-11-20,116,6:30:00 PM,Friday,Eglinto and Cedar,Investigation,6,12,e/b,7443
2015-11-20,84,6:45:00 PM,Friday,Senlac,Diversion,157,166,WB,7913
2015-11-20,168,6:58:00 PM,Friday,Dundas W stn,Utilized Off Route,10,20,n,7957
2015-11-20,76,7:00:00 PM,Friday,Royal York stn,Utilized Off Route,6,12,s,7331
2015-11-20,198,7:50:00 PM,Friday,Kennedy STN,Mechanical,10,20,e/b,7488
2015-11-20,16,7:54:00 PM,Friday,Warden Stn,Mechanical,11,22,EB,7781
2015-11-20,53,8:20:00 PM,Friday,Passmore and Markham,Mechanical,8,17,wb,1814
2015-11-20,32,8:20:00 PM,Friday,Eglinton and Kipling,Diversion,40,10,W/B,
2015-11-20,102,8:25:00 PM,Friday,Warden Stn,Utilized Off Route,20,40,EB,7716
2015-11-20,79,8:33:00 PM,Friday,Pine and Lawrence,Mechanical,9,18,S,1224
2015-11-20,122,8:35:00 PM,Friday,York Mills station,Investigation,30,60,E,8148
2015-11-20,53,9:05:00 PM,Friday,Yonge and Moore Pk,Emergency Services,4,8,n,1725
2015-11-20,36,9:16:00 PM,Friday,Finch station,Mechanical,7,14,w/b,9129
2015-11-20,115,9:30:00 PM,Friday,York mIlls station,Investigation,30,60,E,8148
2015-11-20,54,9:50:00 PM,Friday,SRT,Mechanical,6,12,EB,7535
2015-11-20,191,10:30:00 PM,Friday,Steeles & Martingrove,Mechanical,10,20,S,7914
2015-11-20,32,10:30:00 PM,Friday,Emmit and Jane,Mechanical,30,60,EB,1239
2015-11-20,71,10:40:00 PM,Friday,Weston and Eglinton,Mechanical,20,10,NB,1640
2015-11-20,68,10:43:00 PM,Friday,Warden Ave and Steels Ave,Diversion,30,42,NB,7685
